instance,method,run,seed,makespan,decode_calls,time,lower_bound,optimum,optimum_source,gap,method_label
mini3,local_search,0,7,11,200000,0.878,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,1,1007,11,200000,0.871,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,2,2007,11,200000,0.891,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,3,3007,11,200000,0.83,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,4,4007,11,200000,0.832,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,5,5007,11,200000,0.931,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,6,6007,11,200000,0.937,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,7,7007,11,200000,0.992,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,8,8007,11,200000,0.955,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,9,9007,11,200000,0.98,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,10,10007,11,200000,1.028,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,11,11007,11,200000,0.947,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,12,12007,11,200000,0.95,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,13,13007,11,200000,0.91,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,14,14007,11,200000,1.019,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,15,15007,11,200000,0.888,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,16,16007,11,200000,1.034,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,17,17007,11,200000,0.982,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,18,18007,11,200000,1.037,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,19,19007,11,200000,0.89,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,20,20007,11,200000,0.942,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,21,21007,11,200000,1.008,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,22,22007,11,200000,0.967,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,23,23007,11,200000,0.999,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,24,24007,11,200000,1.002,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,25,25007,11,200000,1.082,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,26,26007,11,200000,0.965,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,27,27007,11,200000,0.929,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,28,28007,11,200000,0.948,10,11,bruteforce,0.0,Loc. Search
mini3,local_search,29,29007,11,200000,0.924,10,11,bruteforce,0.0,Loc. Search
mini3,annealing,0,7,11,200000,1.136,10,11,bruteforce,0.0,Annealing
mini3,annealing,1,1007,11,200000,1.354,10,11,bruteforce,0.0,Annealing
mini3,annealing,2,2007,11,200000,1.315,10,11,bruteforce,0.0,Annealing
mini3,annealing,3,3007,11,200000,1.227,10,11,bruteforce,0.0,Annealing
mini3,annealing,4,4007,11,200000,1.375,10,11,bruteforce,0.0,Annealing
mini3,annealing,5,5007,11,200000,1.269,10,11,bruteforce,0.0,Annealing
mini3,annealing,6,6007,11,200000,1.285,10,11,bruteforce,0.0,Annealing
mini3,annealing,7,7007,11,200000,1.25,10,11,bruteforce,0.0,Annealing
mini3,annealing,8,8007,11,200000,1.159,10,11,bruteforce,0.0,Annealing
mini3,annealing,9,9007,11,200000,1.316,10,11,bruteforce,0.0,Annealing
mini3,annealing,10,10007,11,200000,1.28,10,11,bruteforce,0.0,Annealing
mini3,annealing,11,11007,11,200000,1.287,10,11,bruteforce,0.0,Annealing
mini3,annealing,12,12007,11,200000,1.357,10,11,bruteforce,0.0,Annealing
mini3,annealing,13,13007,11,200000,1.284,10,11,bruteforce,0.0,Annealing
mini3,annealing,14,14007,11,200000,1.204,10,11,bruteforce,0.0,Annealing
mini3,annealing,15,15007,11,200000,1.369,10,11,bruteforce,0.0,Annealing
mini3,annealing,16,16007,11,200000,1.358,10,11,bruteforce,0.0,Annealing
mini3,annealing,17,17007,11,200000,1.321,10,11,bruteforce,0.0,Annealing
mini3,annealing,18,18007,11,200000,1.349,10,11,bruteforce,0.0,Annealing
mini3,annealing,19,19007,11,200000,1.326,10,11,bruteforce,0.0,Annealing
mini3,annealing,20,20007,11,200000,1.359,10,11,bruteforce,0.0,Annealing
mini3,annealing,21,21007,11,200000,1.317,10,11,bruteforce,0.0,Annealing
mini3,annealing,22,22007,11,200000,1.168,10,11,bruteforce,0.0,Annealing
mini3,annealing,23,23007,11,200000,1.313,10,11,bruteforce,0.0,Annealing
mini3,annealing,24,24007,11,200000,1.252,10,11,bruteforce,0.0,Annealing
mini3,annealing,25,25007,11,200000,1.255,10,11,bruteforce,0.0,Annealing
mini3,annealing,26,26007,11,200000,1.238,10,11,bruteforce,0.0,Annealing
mini3,annealing,27,27007,11,200000,1.245,10,11,bruteforce,0.0,Annealing
mini3,annealing,28,28007,11,200000,1.278,10,11,bruteforce,0.0,Annealing
mini3,annealing,29,29007,11,200000,1.284,10,11,bruteforce,0.0,Annealing
mini3,vns,0,7,11,200000,0.91,10,11,bruteforce,0.0,VNS
mini3,vns,1,1007,11,200000,0.861,10,11,bruteforce,0.0,VNS
mini3,vns,2,2007,11,200000,0.951,10,11,bruteforce,0.0,VNS
mini3,vns,3,3007,11,200000,1.047,10,11,bruteforce,0.0,VNS
mini3,vns,4,4007,11,200000,0.978,10,11,bruteforce,0.0,VNS
mini3,vns,5,5007,11,200000,0.964,10,11,bruteforce,0.0,VNS
mini3,vns,6,6007,11,200000,1.022,10,11,bruteforce,0.0,VNS
mini3,vns,7,7007,11,200000,0.936,10,11,bruteforce,0.0,VNS
mini3,vns,8,8007,11,200000,1.048,10,11,bruteforce,0.0,VNS
mini3,vns,9,9007,11,200000,0.988,10,11,bruteforce,0.0,VNS
mini3,vns,10,10007,11,200000,1.047,10,11,bruteforce,0.0,VNS
mini3,vns,11,11007,11,200000,1.017,10,11,bruteforce,0.0,VNS
mini3,vns,12,12007,11,200000,1.067,10,11,bruteforce,0.0,VNS
mini3,vns,13,13007,11,200000,1.029,10,11,bruteforce,0.0,VNS
mini3,vns,14,14007,11,200000,1.016,10,11,bruteforce,0.0,VNS
mini3,vns,15,15007,11,200000,0.927,10,11,bruteforce,0.0,VNS
mini3,vns,16,16007,11,200000,1.007,10,11,bruteforce,0.0,VNS
mini3,vns,17,17007,11,200000,0.971,10,11,bruteforce,0.0,VNS
mini3,vns,18,18007,11,200000,1.004,10,11,bruteforce,0.0,VNS
mini3,vns,19,19007,11,200000,0.94,10,11,bruteforce,0.0,VNS
mini3,vns,20,20007,11,200000,0.966,10,11,bruteforce,0.0,VNS
mini3,vns,21,21007,11,200000,0.967,10,11,bruteforce,0.0,VNS
mini3,vns,22,22007,11,200000,1.062,10,11,bruteforce,0.0,VNS
mini3,vns,23,23007,11,200000,1.054,10,11,bruteforce,0.0,VNS
mini3,vns,24,24007,11,200000,1.004,10,11,bruteforce,0.0,VNS
mini3,vns,25,25007,11,200000,1.022,10,11,bruteforce,0.0,VNS
mini3,vns,26,26007,11,200000,0.97,10,11,bruteforce,0.0,VNS
mini3,vns,27,27007,11,200000,0.962,10,11,bruteforce,0.0,VNS
mini3,vns,28,28007,11,200000,0.962,10,11,bruteforce,0.0,VNS
mini3,vns,29,29007,11,200000,0.98,10,11,bruteforce,0.0,VNS
mini3,ga,0,7,11,200001,3.752,10,11,bruteforce,0.0,GA
mini3,ga,1,1007,11,200001,3.619,10,11,bruteforce,0.0,GA
mini3,ga,2,2007,11,200001,3.624,10,11,bruteforce,0.0,GA
mini3,ga,3,3007,11,200001,3.55,10,11,bruteforce,0.0,GA
mini3,ga,4,4007,11,200001,3.652,10,11,bruteforce,0.0,GA
mini3,ga,5,5007,11,200001,3.65,10,11,bruteforce,0.0,GA
mini3,ga,6,6007,11,200001,3.865,10,11,bruteforce,0.0,GA
mini3,ga,7,7007,11,200001,3.604,10,11,bruteforce,0.0,GA
mini3,ga,8,8007,11,200001,3.717,10,11,bruteforce,0.0,GA
mini3,ga,9,9007,11,200001,3.531,10,11,bruteforce,0.0,GA
mini3,ga,10,10007,11,200001,3.688,10,11,bruteforce,0.0,GA
mini3,ga,11,11007,11,200001,3.556,10,11,bruteforce,0.0,GA
mini3,ga,12,12007,11,200001,3.478,10,11,bruteforce,0.0,GA
mini3,ga,13,13007,11,200001,3.468,10,11,bruteforce,0.0,GA
mini3,ga,14,14007,11,200001,3.637,10,11,bruteforce,0.0,GA
mini3,ga,15,15007,11,200001,3.525,10,11,bruteforce,0.0,GA
mini3,ga,16,16007,11,200001,3.563,10,11,bruteforce,0.0,GA
mini3,ga,17,17007,11,200001,3.585,10,11,bruteforce,0.0,GA
mini3,ga,18,18007,11,200001,3.447,10,11,bruteforce,0.0,GA
mini3,ga,19,19007,11,200001,3.627,10,11,bruteforce,0.0,GA
mini3,ga,20,20007,11,200001,3.584,10,11,bruteforce,0.0,GA
mini3,ga,21,21007,11,200001,3.56,10,11,bruteforce,0.0,GA
mini3,ga,22,22007,11,200001,3.557,10,11,bruteforce,0.0,GA
mini3,ga,23,23007,11,200001,3.335,10,11,bruteforce,0.0,GA
mini3,ga,24,24007,11,200001,3.516,10,11,bruteforce,0.0,GA
mini3,ga,25,25007,11,200001,3.611,10,11,bruteforce,0.0,GA
mini3,ga,26,26007,11,200001,3.472,10,11,bruteforce,0.0,GA
mini3,ga,27,27007,11,200001,3.552,10,11,bruteforce,0.0,GA
mini3,ga,28,28007,11,200001,3.635,10,11,bruteforce,0.0,GA
mini3,ga,29,29007,11,200001,3.62,10,11,bruteforce,0.0,GA
ft06,local_search,0,7,55,200000,2.194,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,1,1007,55,200000,2.328,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,2,2007,55,200000,2.255,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,3,3007,55,200000,2.307,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,4,4007,55,200000,2.264,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,5,5007,55,200000,2.241,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,6,6007,55,200000,2.338,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,7,7007,55,200000,2.338,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,8,8007,55,200000,2.305,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,9,9007,55,200000,2.25,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,10,10007,55,200000,2.298,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,11,11007,55,200000,2.337,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,12,12007,55,200000,2.222,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,13,13007,55,200000,2.339,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,14,14007,55,200000,2.097,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,15,15007,55,200000,2.233,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,16,16007,55,200000,2.226,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,17,17007,55,200000,2.362,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,18,18007,55,200000,2.3,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,19,19007,55,200000,2.313,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,20,20007,55,200000,2.38,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,21,21007,55,200000,2.215,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,22,22007,55,200000,2.162,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,23,23007,55,200000,2.431,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,24,24007,55,200000,2.426,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,25,25007,55,200000,2.555,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,26,26007,55,200000,2.269,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,27,27007,55,200000,2.519,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,28,28007,55,200000,2.395,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,local_search,29,29007,55,200000,2.388,47,55,Fisher & Thompson 1963,0.0,Loc. Search
ft06,annealing,0,7,55,200000,2.9,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,1,1007,55,200000,2.687,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,2,2007,55,200000,2.871,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,3,3007,55,200000,2.696,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,4,4007,55,200000,2.812,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,5,5007,55,200000,2.779,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,6,6007,55,200000,2.758,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,7,7007,55,200000,2.778,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,8,8007,55,200000,2.673,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,9,9007,55,200000,2.666,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,10,10007,55,200000,2.722,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,11,11007,55,200000,2.863,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,12,12007,55,200000,2.731,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,13,13007,55,200000,2.791,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,14,14007,55,200000,2.752,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,15,15007,55,200000,2.931,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,16,16007,55,200000,2.777,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,17,17007,55,200000,2.905,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,18,18007,55,200000,2.923,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,19,19007,55,200000,2.839,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,20,20007,55,200000,2.877,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,21,21007,55,200000,2.798,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,22,22007,55,200000,2.621,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,23,23007,55,200000,2.817,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,24,24007,55,200000,2.828,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,25,25007,55,200000,2.844,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,26,26007,55,200000,2.931,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,27,27007,55,200000,2.805,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,28,28007,55,200000,2.735,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,annealing,29,29007,55,200000,2.797,47,55,Fisher & Thompson 1963,0.0,Annealing
ft06,vns,0,7,55,200000,2.52,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,1,1007,55,200000,2.469,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,2,2007,55,200000,2.438,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,3,3007,55,200000,2.408,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,4,4007,55,200000,2.413,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,5,5007,55,200000,2.538,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,6,6007,55,200000,2.43,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,7,7007,55,200000,2.5,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,8,8007,55,200000,2.418,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,9,9007,55,200000,2.571,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,10,10007,55,200000,2.591,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,11,11007,55,200000,2.616,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,12,12007,55,200000,2.609,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,13,13007,55,200000,2.475,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,14,14007,55,200000,2.483,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,15,15007,55,200000,2.413,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,16,16007,55,200000,2.329,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,17,17007,55,200000,2.429,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,18,18007,55,200000,2.446,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,19,19007,55,200000,2.326,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,20,20007,55,200000,2.277,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,21,21007,55,200000,2.358,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,22,22007,55,200000,2.32,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,23,23007,55,200000,2.447,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,24,24007,55,200000,2.392,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,25,25007,55,200000,2.488,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,26,26007,55,200000,2.602,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,27,27007,55,200000,2.431,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,28,28007,55,200000,2.529,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,vns,29,29007,55,200000,2.543,47,55,Fisher & Thompson 1963,0.0,VNS
ft06,ga,0,7,55,200001,8.447,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,1,1007,55,200001,8.036,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,2,2007,55,200001,7.76,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,3,3007,55,200001,7.847,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,4,4007,55,200001,7.797,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,5,5007,55,200001,7.614,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,6,6007,55,200001,7.682,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,7,7007,55,200001,7.63,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,8,8007,55,200001,7.639,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,9,9007,55,200001,7.515,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,10,10007,55,200001,7.699,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,11,11007,55,200001,7.776,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,12,12007,55,200001,7.731,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,13,13007,55,200001,7.715,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,14,14007,55,200001,7.903,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,15,15007,55,200001,7.573,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,16,16007,55,200001,7.455,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,17,17007,55,200001,7.561,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,18,18007,55,200001,7.328,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,19,19007,55,200001,7.283,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,20,20007,55,200001,7.79,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,21,21007,55,200001,7.516,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,22,22007,55,200001,7.532,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,23,23007,55,200001,7.796,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,24,24007,55,200001,7.43,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,25,25007,55,200001,7.63,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,26,26007,55,200001,7.514,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,27,27007,55,200001,7.537,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,28,28007,55,200001,7.498,47,55,Fisher & Thompson 1963,0.0,GA
ft06,ga,29,29007,55,200001,7.826,47,55,Fisher & Thompson 1963,0.0,GA
la01,local_search,0,7,666,200000,3.315,666,666,lower bound,0.0,Loc. Search
la01,local_search,1,1007,666,200000,3.479,666,666,lower bound,0.0,Loc. Search
la01,local_search,2,2007,666,200000,3.438,666,666,lower bound,0.0,Loc. Search
la01,local_search,3,3007,666,200000,3.47,666,666,lower bound,0.0,Loc. Search
la01,local_search,4,4007,666,200000,3.416,666,666,lower bound,0.0,Loc. Search
la01,local_search,5,5007,666,200000,3.041,666,666,lower bound,0.0,Loc. Search
la01,local_search,6,6007,666,200000,3.265,666,666,lower bound,0.0,Loc. Search
la01,local_search,7,7007,666,200000,3.548,666,666,lower bound,0.0,Loc. Search
la01,local_search,8,8007,666,200000,3.389,666,666,lower bound,0.0,Loc. Search
la01,local_search,9,9007,666,200000,3.417,666,666,lower bound,0.0,Loc. Search
la01,local_search,10,10007,666,200000,3.447,666,666,lower bound,0.0,Loc. Search
la01,local_search,11,11007,666,200000,3.396,666,666,lower bound,0.0,Loc. Search
la01,local_search,12,12007,666,200000,3.344,666,666,lower bound,0.0,Loc. Search
la01,local_search,13,13007,666,200000,3.469,666,666,lower bound,0.0,Loc. Search
la01,local_search,14,14007,666,200000,3.351,666,666,lower bound,0.0,Loc. Search
la01,local_search,15,15007,666,200000,3.259,666,666,lower bound,0.0,Loc. Search
la01,local_search,16,16007,666,200000,3.369,666,666,lower bound,0.0,Loc. Search
la01,local_search,17,17007,666,200000,3.472,666,666,lower bound,0.0,Loc. Search
la01,local_search,18,18007,666,200000,3.429,666,666,lower bound,0.0,Loc. Search
la01,local_search,19,19007,666,200000,3.465,666,666,lower bound,0.0,Loc. Search
la01,local_search,20,20007,666,200000,3.68,666,666,lower bound,0.0,Loc. Search
la01,local_search,21,21007,666,200000,3.525,666,666,lower bound,0.0,Loc. Search
la01,local_search,22,22007,666,200000,3.583,666,666,lower bound,0.0,Loc. Search
la01,local_search,23,23007,666,200000,3.561,666,666,lower bound,0.0,Loc. Search
la01,local_search,24,24007,666,200000,3.346,666,666,lower bound,0.0,Loc. Search
la01,local_search,25,25007,666,200000,3.352,666,666,lower bound,0.0,Loc. Search
la01,local_search,26,26007,666,200000,3.355,666,666,lower bound,0.0,Loc. Search
la01,local_search,27,27007,666,200000,3.421,666,666,lower bound,0.0,Loc. Search
la01,local_search,28,28007,666,200000,3.519,666,666,lower bound,0.0,Loc. Search
la01,local_search,29,29007,666,200000,3.595,666,666,lower bound,0.0,Loc. Search
la01,annealing,0,7,666,200000,3.789,666,666,lower bound,0.0,Annealing
la01,annealing,1,1007,666,200000,3.666,666,666,lower bound,0.0,Annealing
la01,annealing,2,2007,666,200000,3.984,666,666,lower bound,0.0,Annealing
la01,annealing,3,3007,666,200000,4.152,666,666,lower bound,0.0,Annealing
la01,annealing,4,4007,666,200000,4.243,666,666,lower bound,0.0,Annealing
la01,annealing,5,5007,666,200000,3.954,666,666,lower bound,0.0,Annealing
la01,annealing,6,6007,666,200000,3.996,666,666,lower bound,0.0,Annealing
la01,annealing,7,7007,666,200000,4.051,666,666,lower bound,0.0,Annealing
la01,annealing,8,8007,666,200000,4.116,666,666,lower bound,0.0,Annealing
la01,annealing,9,9007,666,200000,4.324,666,666,lower bound,0.0,Annealing
la01,annealing,10,10007,666,200000,4.106,666,666,lower bound,0.0,Annealing
la01,annealing,11,11007,666,200000,4.313,666,666,lower bound,0.0,Annealing
la01,annealing,12,12007,666,200000,4.149,666,666,lower bound,0.0,Annealing
la01,annealing,13,13007,666,200000,3.922,666,666,lower bound,0.0,Annealing
la01,annealing,14,14007,666,200000,4.08,666,666,lower bound,0.0,Annealing
la01,annealing,15,15007,666,200000,3.988,666,666,lower bound,0.0,Annealing
la01,annealing,16,16007,666,200000,3.9,666,666,lower bound,0.0,Annealing
la01,annealing,17,17007,666,200000,3.866,666,666,lower bound,0.0,Annealing
la01,annealing,18,18007,666,200000,3.69,666,666,lower bound,0.0,Annealing
la01,annealing,19,19007,666,200000,3.693,666,666,lower bound,0.0,Annealing
la01,annealing,20,20007,666,200000,3.644,666,666,lower bound,0.0,Annealing
la01,annealing,21,21007,666,200000,3.613,666,666,lower bound,0.0,Annealing
la01,annealing,22,22007,666,200000,3.949,666,666,lower bound,0.0,Annealing
la01,annealing,23,23007,666,200000,3.849,666,666,lower bound,0.0,Annealing
la01,annealing,24,24007,666,200000,3.769,666,666,lower bound,0.0,Annealing
la01,annealing,25,25007,666,200000,3.739,666,666,lower bound,0.0,Annealing
la01,annealing,26,26007,666,200000,3.637,666,666,lower bound,0.0,Annealing
la01,annealing,27,27007,666,200000,3.673,666,666,lower bound,0.0,Annealing
la01,annealing,28,28007,666,200000,3.59,666,666,lower bound,0.0,Annealing
la01,annealing,29,29007,666,200000,3.493,666,666,lower bound,0.0,Annealing
la01,vns,0,7,666,200000,3.342,666,666,lower bound,0.0,VNS
la01,vns,1,1007,666,200000,3.464,666,666,lower bound,0.0,VNS
la01,vns,2,2007,666,200000,3.394,666,666,lower bound,0.0,VNS
la01,vns,3,3007,666,200000,3.655,666,666,lower bound,0.0,VNS
la01,vns,4,4007,666,200000,3.565,666,666,lower bound,0.0,VNS
la01,vns,5,5007,666,200000,3.749,666,666,lower bound,0.0,VNS
la01,vns,6,6007,666,200000,3.786,666,666,lower bound,0.0,VNS
la01,vns,7,7007,666,200000,3.802,666,666,lower bound,0.0,VNS
la01,vns,8,8007,666,200000,3.826,666,666,lower bound,0.0,VNS
la01,vns,9,9007,666,200000,3.813,666,666,lower bound,0.0,VNS
la01,vns,10,10007,666,200000,3.756,666,666,lower bound,0.0,VNS
la01,vns,11,11007,666,200000,3.779,666,666,lower bound,0.0,VNS
la01,vns,12,12007,666,200000,3.811,666,666,lower bound,0.0,VNS
la01,vns,13,13007,666,200000,3.665,666,666,lower bound,0.0,VNS
la01,vns,14,14007,666,200000,3.676,666,666,lower bound,0.0,VNS
la01,vns,15,15007,666,200000,3.686,666,666,lower bound,0.0,VNS
la01,vns,16,16007,666,200000,3.833,666,666,lower bound,0.0,VNS
la01,vns,17,17007,666,200000,3.681,666,666,lower bound,0.0,VNS
la01,vns,18,18007,666,200000,3.68,666,666,lower bound,0.0,VNS
la01,vns,19,19007,666,200000,3.752,666,666,lower bound,0.0,VNS
la01,vns,20,20007,666,200000,3.53,666,666,lower bound,0.0,VNS
la01,vns,21,21007,666,200000,3.586,666,666,lower bound,0.0,VNS
la01,vns,22,22007,666,200000,3.66,666,666,lower bound,0.0,VNS
la01,vns,23,23007,666,200000,3.798,666,666,lower bound,0.0,VNS
la01,vns,24,24007,666,200000,3.859,666,666,lower bound,0.0,VNS
la01,vns,25,25007,666,200000,3.515,666,666,lower bound,0.0,VNS
la01,vns,26,26007,666,200000,3.869,666,666,lower bound,0.0,VNS
la01,vns,27,27007,666,200000,3.68,666,666,lower bound,0.0,VNS
