instance,method,run,seed,makespan,decode_calls,time,lower_bound,optimum,optimum_source,gap
ft20,VNS,18,18007,1220,200000,4.799,1119,1165,Fisher & Thompson 1963,4.721030042918455
ft20,VNS,19,19007,1192,200000,4.641,1119,1165,Fisher & Thompson 1963,2.317596566523605
ft20,VNS,20,20007,1201,200000,4.73,1119,1165,Fisher & Thompson 1963,3.0901287553648067
ft20,VNS,21,21007,1273,200000,4.697,1119,1165,Fisher & Thompson 1963,9.27038626609442
ft20,VNS,22,22007,1227,200000,4.805,1119,1165,Fisher & Thompson 1963,5.3218884120171674
ft20,VNS,23,23007,1227,200000,4.673,1119,1165,Fisher & Thompson 1963,5.3218884120171674
ft20,VNS,24,24007,1213,200000,4.739,1119,1165,Fisher & Thompson 1963,4.120171673819742
ft20,VNS,25,25007,1260,200000,4.733,1119,1165,Fisher & Thompson 1963,8.15450643776824
ft20,VNS,26,26007,1210,200000,4.659,1119,1165,Fisher & Thompson 1963,3.862660944206009
ft20,VNS,27,27007,1277,200000,4.706,1119,1165,Fisher & Thompson 1963,9.6137339055794
ft20,VNS,28,28007,1248,200000,4.666,1119,1165,Fisher & Thompson 1963,7.124463519313305
ft20,VNS,29,29007,1215,200000,4.731,1119,1165,Fisher & Thompson 1963,4.291845493562231
ft20,GA,0,7,1247,200001,13.071,1119,1165,Fisher & Thompson 1963,7.03862660944206
ft20,GA,1,1007,1214,200001,13.15,1119,1165,Fisher & Thompson 1963,4.206008583690987
ft20,GA,2,2007,1231,200001,13.1,1119,1165,Fisher & Thompson 1963,5.665236051502146
ft20,GA,3,3007,1240,200001,12.969,1119,1165,Fisher & Thompson 1963,6.437768240343347
ft20,GA,4,4007,1184,200001,13.27,1119,1165,Fisher & Thompson 1963,1.6309012875536482
ft20,GA,5,5007,1198,200001,13.01,1119,1165,Fisher & Thompson 1963,2.832618025751073
ft20,GA,6,6007,1240,200001,13.209,1119,1165,Fisher & Thompson 1963,6.437768240343347
ft20,GA,7,7007,1249,200001,13.171,1119,1165,Fisher & Thompson 1963,7.210300429184549
ft20,GA,8,8007,1198,200001,13.114,1119,1165,Fisher & Thompson 1963,2.832618025751073
ft20,GA,9,9007,1252,200001,13.336,1119,1165,Fisher & Thompson 1963,7.467811158798283
ft20,GA,10,10007,1211,200001,13.126,1119,1165,Fisher & Thompson 1963,3.9484978540772535
ft20,GA,11,11007,1252,200001,13.113,1119,1165,Fisher & Thompson 1963,7.467811158798283
ft20,GA,12,12007,1182,200001,13.172,1119,1165,Fisher & Thompson 1963,1.4592274678111588
ft20,GA,13,13007,1279,200001,12.983,1119,1165,Fisher & Thompson 1963,9.785407725321889
ft20,GA,14,14007,1229,200001,12.961,1119,1165,Fisher & Thompson 1963,5.493562231759657
ft20,GA,15,15007,1211,200001,12.923,1119,1165,Fisher & Thompson 1963,3.9484978540772535
ft20,GA,16,16007,1180,200001,13.135,1119,1165,Fisher & Thompson 1963,1.2875536480686696
ft20,GA,17,17007,1202,200001,12.957,1119,1165,Fisher & Thompson 1963,3.1759656652360517
ft20,GA,18,18007,1253,200001,13.067,1119,1165,Fisher & Thompson 1963,7.553648068669528
ft20,GA,19,19007,1199,200001,13.018,1119,1165,Fisher & Thompson 1963,2.9184549356223175
ft20,GA,20,20007,1219,200001,12.939,1119,1165,Fisher & Thompson 1963,4.63519313304721
ft20,GA,21,21007,1257,200001,12.833,1119,1165,Fisher & Thompson 1963,7.896995708154507
ft20,GA,22,22007,1185,200001,13.035,1119,1165,Fisher & Thompson 1963,1.7167381974248928
ft20,GA,23,23007,1229,200001,12.9,1119,1165,Fisher & Thompson 1963,5.493562231759657
ft20,GA,24,24007,1231,200001,12.851,1119,1165,Fisher & Thompson 1963,5.665236051502146
ft20,GA,25,25007,1212,200001,12.863,1119,1165,Fisher & Thompson 1963,4.034334763948498
ft20,GA,26,26007,1185,200001,12.966,1119,1165,Fisher & Thompson 1963,1.7167381974248928
ft20,GA,27,27007,1241,200001,12.918,1119,1165,Fisher & Thompson 1963,6.523605150214593
ft20,GA,28,28007,1222,200001,12.923,1119,1165,Fisher & Thompson 1963,4.8927038626609445
ft20,GA,29,29007,1197,200001,12.874,1119,1165,Fisher & Thompson 1963,2.7467811158798283
